slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,58,818.8769316709227,413.9853236407257,11.666169594182463,13.0,6.0,0.32623482927145864,0.6422600746154785,0.024506544694304466,0.6729470004312142,0.030077890254692288,0.9543991937016258,0.05067484059879856,P0781040101OMS006FSIMAGU000.FTZ,P0781040101OMS006SWSRLIU000.FTZ,0781040101,U,Barbara
2,59,813.2318694631902,295.31630480557266,8.666169594182463,13.0,6.0,0.32623482927145864,0.24151024222373962,0.022446436807513237,0.2504972473652517,0.02443133122325215,0.9641233377370887,0.03966851100984641,P0781040101OMS006FSIMAGU000.FTZ,P0781040101OMS006SWSRLIU000.FTZ,0781040101,U,Barbara
3,27,984.370106780027,314.6784172767699,11.666169594182463,13.0,6.0,0.32623482927145864,0.7365115880966187,0.025344714522361755,0.8241621792303901,0.031035768375524898,0.8936488553556045,0.12208274142941311,P0781040101OMS006FSIMAGU000.FTZ,P0781040101OMS006SWSRLIU000.FTZ,0781040101,U,Barbara
5,42,908.5358104601257,85.16198886722418,23.666169594182463,13.0,6.0,0.32623482927145864,0.6445910334587097,0.026584068313241005,0.9712383870619906,0.04640052581215517,0.6636795271329898,0.44510394764683814,P0781040101OMS006FSIMAGU000.FTZ,P0781040101OMS006SWSRLIU000.FTZ,0781040101,U,Barbara
