slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,209,676.4604330084994,929.5050195147116,11.834100141879986,13.0,6.0,-0.28523710964976584,2.199819564819336,0.0323127917945385,2.2237507846945457,0.03785101777802425,0.9892383534882049,0.011747635180943461,P0692330401OMS006FSIMAGU000.FTZ,P0692330401OMS006FSWSRLIU000.FTZ,0692330401,U,Ivanka
2,256,608.5519447798297,990.123380694333,6.834100141879986,13.0,6.0,-0.28523710964976584,0.06764226406812668,0.010576543398201466,0.09405091988294703,0.02118116913581132,0.7192089577891659,0.3578622801956285,P0692330401OMS006FSIMAGU000.FTZ,P0692330401OMS006FSWSRLIU000.FTZ,0692330401,U,Ivanka
3,268,588.7058620058591,873.2637287746813,7.834100141879986,13.0,6.0,-0.28523710964976584,0.11084822565317154,0.011254801414906979,0.11976302122434618,0.024398075862115474,0.925563037070725,0.08398499381825744,P0692330401OMS006FSIMAGU000.FTZ,P0692330401OMS006FSWSRLIU000.FTZ,0692330401,U,Ivanka
4,210,676.2682415451543,883.6316605840171,8.834100141879986,13.0,6.0,-0.28523710964976584,0.5751957893371582,0.02523428574204445,0.5630414048311734,0.027970194689255563,1.0215870172276749,-0.023188412717959288,P0692330401OMS006FSIMAGU000.FTZ,P0692330401OMS006FSWSRLIU000.FTZ,0692330401,U,Ivanka
5,174,746.6638839913894,859.4035338272636,11.834100141879986,13.0,6.0,-0.28523710964976584,1.543365478515625,0.02969173714518547,1.5723146097528344,0.035791744654043826,0.9815882069290445,0.02017666995794601,P0692330401OMS006FSIMAGU000.FTZ,P0692330401OMS006FSWSRLIU000.FTZ,0692330401,U,Ivanka
