slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,1413.6302750501213,1754.5847800101003,25.0,-3.129828490440034,4.0,25.0,6.0,1.1315092559051974,0.031587029213625266,1.515056754330737,0.06891455405879499,1.3389698285045888,,P0745130201OMS006FSIMAGV000.FTZ,0745130201,V,1998 YU27
2,1329.3225033482408,1724.1564851629282,25.0,-3.129828490440034,4.0,25.0,6.0,0.7531002012778754,0.028632568740366123,1.0555679560445475,0.06580701964124437,1.4016301605728412,,P0745130201OMS006FSIMAGV000.FTZ,0745130201,V,1998 YU27
3,1356.663788273271,1924.595685832985,25.0,-3.129828490440034,4.0,25.0,6.0,0.2339486984684907,0.0254573256769597,0.6490922084520615,0.06694088507225102,2.774506602093725,,P0745130201OMS006FSIMAGV000.FTZ,0745130201,V,1998 YU27
4,1328.8999215099511,1912.1969139536932,25.0,-3.129828490440034,4.0,25.0,6.0,0.06317772472580382,0.023800968758773987,0.06949945352365976,0.0641012961532885,1.1000626221550827,,P0745130201OMS006FSIMAGV000.FTZ,0745130201,V,1998 YU27
5,1418.729562000061,1914.9012549226743,25.0,-3.129828490440034,4.0,25.0,6.0,0.07529559583488189,0.023848207011444307,0.17468597960640692,0.06445353215480215,2.3200026199338586,,P0745130201OMS006FSIMAGV000.FTZ,0745130201,V,1998 YU27
