slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,257.32051995112784,536.9643658270838,13.0,0.6088329235837843,4.0,13.0,6.000000000000002,0.40905283995992464,0.02657959247222301,0.683084550800545,0.048009448925355164,1.6699176342779274,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
2,196.35231054667656,502.650487783543,13.0,0.6088329235837843,4.0,13.0,6.000000000000002,0.12477613820140937,0.02539005580944002,0.09740081666018414,0.046821418786826906,0.7806045135245577,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
3,374.2849639750612,548.7969540206673,13.0,0.6088329235837843,4.0,13.0,6.000000000000002,16.460709918038674,0.0714937646261451,18.32495192845736,0.08640911720043126,1.1132540467392438,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
4,432.74420442769724,266.09008229963973,13.0,0.6088329235837843,4.0,13.0,6.000000000000002,3.029113239537134,0.038318226612110554,3.4262969475861307,0.057180784263514396,1.1311221062536734,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
1,257.32051995112784,536.9643658270838,13.0,0.5978837048756307,4.0,13.0,6.000000000000002,0.409380314028896,0.026576514735129876,0.683826518942651,0.048000493136881144,1.6703942410244554,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
2,196.35231054667656,502.650487783543,13.0,0.5978837048756307,4.0,13.0,6.000000000000002,0.12476354421869279,0.025409694257214125,0.09487270490486763,0.0468556782824801,0.7604200850415826,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
4,308.801689806583,549.2918859191846,13.0,0.5978837048756307,4.0,13.0,6.000000000000002,0.07353931139512225,0.0240791921196969,0.02937036496810678,0.04463514918677599,0.39938319262063243,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
5,143.43672992314754,466.82023060760093,13.0,0.5978837048756307,4.0,13.0,6.000000000000002,0.2154864607079213,0.02659667807934271,0.27569764893268195,0.048863734703779124,1.279419820748614,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
1,257.32051995112784,536.9643658270838,13.0,0.5869284901045748,4.0,13.0,5.999999999999998,0.40882702455914854,0.026565431235093043,0.6813447115475477,0.047983298262659034,1.6665843269100515,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
2,291.96023690487334,491.9536412027678,13.0,0.5869284901045748,4.0,13.0,5.999999999999998,0.9827468280916375,0.031020100269927013,1.1081473111692586,0.053036078725554034,1.1276020227113142,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
3,317.9740213657671,500.40764802207775,13.0,0.5869284901045748,4.0,13.0,5.999999999999998,0.17239729228537415,0.0260220263999905,0.2109682446164109,0.04790837444221897,1.2237329358235463,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
4,311.53041247267,515.9280020835581,13.0,0.5869284901045748,4.0,13.0,5.999999999999998,0.38172320796053116,0.026963363559943658,0.46416983637030845,0.04840349896485514,1.2159853702641574,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
5,211.17189625544333,464.1777245022056,13.0,0.5869284901045748,4.0,13.0,5.999999999999998,0.1904598592138714,0.026376863119530376,0.22703561205087067,0.0484330098218315,1.1920391676648652,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
2,257.32051995112784,536.9643658270838,13.0,-2.5292429374381187,5.0,13.0,6.000000000000002,0.47778717595783987,0.029701684328405344,0.6836395043130576,0.04802006812534761,1.4308452355225671,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
3,311.53041247267,515.9280020835581,13.0,-2.5292429374381187,5.0,13.0,6.000000000000002,0.40278651399152743,0.029984590967045605,0.46442189873673695,0.04846899250957658,1.1530224637722255,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
4,291.96023690487334,491.9536412027678,13.0,-2.5292429374381187,5.0,13.0,6.000000000000002,1.0328252788013332,0.03401017126168819,1.1020202765305378,0.052891776212582,1.066995840583521,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
5,308.801689806583,549.2918859191846,13.0,-2.5292429374381187,5.0,13.0,6.000000000000002,0.07447650114529612,0.026942731561114302,0.03069454762508225,0.0445970643381685,0.4121373473923042,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
1,257.32051995112784,536.9643658270838,13.0,0.5326436072295163,4.0,13.0,6.000000000000002,0.40873521231867144,0.022125902617571417,0.6759100129135645,0.04004185378140745,1.653662303962668,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
2,129.0656666451937,313.7668506687195,13.0,0.5326436072295163,4.0,13.0,6.000000000000002,3.008484557966018,0.03508256965374188,3.335459179996751,0.04968173134815543,1.1086841616537313,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
3,196.35231054667656,502.650487783543,13.0,0.5326436072295163,4.0,13.0,6.000000000000002,0.12876779840709404,0.020747779792552278,0.09735242929295307,0.03864853355436692,0.7560308594014896,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
4,211.17189625544333,464.1777245022056,13.0,0.5326436072295163,4.0,13.0,6.000000000000002,0.1888279829283738,0.021660895337288166,0.22572296534183606,0.04015382150930261,1.195389379483322,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
5,374.2849639750612,548.7969540206673,13.0,0.5326436072295163,4.0,13.0,6.000000000000002,16.453659936485945,0.06927925012755412,18.33371671775981,0.08040068095783574,1.1142637436613627,,P0780670101OMS006SIMAGE1000.FTZ,0780670101,V,1991 SC1
