target_name,observation_id,filter,fits_name,mag_ab,mag_err,count_rate,count_rate_err,net_counts,net_counts_err,aper_counts,bkg_per_pix,bkg_rms_per_pix,bkg_counts_ap,bkg_counts_ap_err,A_ap_eff,A_bg_eff,zp_ab,tds_corr,c2,f_apcorr,c1,coi_factor,rate_tot_6,rate_tot_6_coi,count_rate_coi,count_rate_final,trail_height_pix,trail_semi_out_pix,trail_semi_in_pix,apcorr_mag,mag_ab_apcorr,mag_ab_apcorr_err,v_mag_1,v_mag_1_corrected,mlim_obs
Solvejg,0611181301,L,P0611181301OMS006FSIMAGL000.FTZ,19.795214941462625,0.09022077429947659,0.2782872737118091,0.023125442858957162,502.5868163235273,41.76454980327664,1358.0472833728418,10.11117224085251,1.9249996627971873,855.4604670493145,17.70638388546065,84.60546875,364.7861328125,18.5662,1.0,1.158512375118678,1.0,1.0,1.0,1235.943406344944,1235.943406344944,0.2782872737118091,0.32239925043316964,9.0,6.000000000000001,0.0,0.0,19.795214941462625,0.09022077429947659,16.747,17.7142,19.626968
Solvejg,0611181301,L,P0611181301OMS006FSIMAGL000.FTZ,19.799121793125043,0.10572299116057476,0.2772877000316549,0.02700164415527563,500.7815862571688,48.76496934442779,1766.458035890013,10.09143185386731,1.9354761408359067,1265.6764496328442,21.67568224048637,125.4208984375,415.7734375,18.5662,1.0,1.158512375118678,1.0,1.0,1.0,1265.9537373328758,1265.9537373328758,0.2772877000316549,0.3212412319548681,13.0,5.999999999999999,0.0,0.0,19.799121793125043,0.10572299116057476,16.747,17.7142,19.626968

Solvejg,0611181501,L,P0611181501OMS006FSIMAGL000.FTZ,19.056175737081986,0.03956124603139932,0.5496788512545742,0.02002945590194267,2748.3942562728707,100.14727950971336,6993.946518428624,32.53783729341295,3.7132269301636813,4245.552262155753,42.41546627963949,130.48046875,189.8515625,18.5662,1.0,1.158512375118678,1.0,1.0,1.0,7885.146737140511,7885.146737140511,0.5496788512545742,0.6368097515194433,7.0,3.0,0.0,0.0,19.056175737081986,0.03956124603139932,16.762,17.7242,20.580872
