observation_id,sso_name,ra_deg_1,dec_deg_1,ra_deg_2,dec_deg_2,filter,xmatch_type,v_mag_1,v_mag_1_corrected,mlim_obs,FITS_FILE,DECISION,dra_arcsec,ddec_arcsec,trail_len_arcsec,pa_deg_E_of_N,frame_t1,frame_t2,exposure_s,horizons_location,horizons_id_used,skybot_radius_arcmin,sep_start_arcsec_from_frame_center,sep_end_arcsec_from_frame_center
0781040101,2014 OO212,50.177280000,0.587870000,50.183450000,0.584200000,L,2,21.512,13.8442,20.696785,P0781040101OMS008FSIMAGL000.FTZ,D,22.211,-13.212,25.843,120.746,2016-08-28T02:36:00.000,2016-08-28T03:51:00.000,4500.000,@XMM,2014 OO212,10.000,313.540,318.803
0781040101,Barbara,50.069560000,0.443030000,50.085230000,0.436970000,L,2,12.442,13.8442,20.696785,P0781040101OMS008FSIMAGL000.FTZ,D,56.410,-21.816,60.482,111.143,2016-08-28T02:36:00.000,2016-08-28T03:51:00.000,4500.000,@XMM,Barbara,10.000,337.434,330.002
0781040101,2023 FO49,50.163300000,0.396150000,50.168350000,0.393870000,L,2,23.734,13.8442,20.696785,P0781040101OMS008FSIMAGL000.FTZ,D,18.180,-8.208,19.947,114.299,2016-08-28T02:36:00.000,2016-08-28T03:51:00.000,4500.000,@XMM,2023 FO49,10.000,475.639,489.445
