A_ap_eff_35,A_ap_eff_6,A_bg_eff_35,A_bg_eff_6,aper_sum_35,aper_sum_6,band,bkg_per_pix_35,bkg_per_pix_6,bkg_rms_per_pix_35,bkg_rms_per_pix_6,c2,err35,err6,exptime_35,exptime_6,ftz,rate35,rate6,slot,snr35,snr6,theta_rad,unit_kind_35,unit_kind_6,width_pix,x,y
2190.0,390.0,2392.6083984375,660.0,43186.28001944255,8523.961566787213,UVW1,19.223147847260428,19.172201050790733,2.8168985468118986,2.7117393891531023,1.0389596426906975,0.05524747490723366,0.02297435699852352,4400.0,4400.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0700182001OMS008SIMAGE0000.FTZ,0.24717868953232194,0.23790980840427892,14,4.474026911589372,10.355450140326823,0.0,counts,counts,30.0,486.34983991938475,456.08822870008737
2190.0,390.0,2341.8193359375,660.0,45958.664305767976,10059.640449114144,UVW1,19.98883583946499,20.20475948059481,3.1476858475230234,3.228013314445263,1.0015274748658767,0.0584980422869985,0.02537018583464251,4400.0,4400.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0700182001OMS008SIMAGE0000.FTZ,0.49616223121355607,0.4954055117459474,15,8.48168950303198,19.52707461328409,0.0,counts,counts,30.0,143.15511942031705,126.67185337277343
1898.0,338.0,2380.0,612.0,99133.20238360763,69544.58307246864,UVW1,16.934547760086176,21.16990479143151,3.0202089099178644,3.8349621544442067,1.0737672350801795,0.07468117840095215,0.05974843297843495,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,14.88698460776979,13.864256722881064,1,199.34051559609549,232.0438550729038,0.0,counts,counts,26.0,465.63579897216607,736.3020056098844
1898.0,338.0,2380.0,612.0,45041.06716814637,19923.5969209373,UVW1,16.134258017346667,16.61850590791021,2.7250491405940798,2.772433661869927,1.007807863546037,0.05271915380973242,0.03247672645264683,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,3.204054544716088,3.1792315386808108,2,60.77590995257195,97.89261067664367,0.0,counts,counts,26.0,541.510627144344,969.5899195013433
1855.4140625,338.0,1891.8359375,612.0,84996.62501571327,57828.44303867221,UVW1,16.674943544229485,19.107267424117687,2.882657479738032,3.2219477476931244,1.0523166022615849,0.07031420027200949,0.05432698791179372,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,12.012822282745844,11.415597033182317,3,170.84489671040004,210.12755302607403,0.0,counts,counts,26.0,962.6614181227342,1067.7441895147144
1898.0,338.0,2380.0,612.0,34328.01659627259,8300.042558662593,UVW1,16.381405332173227,16.95057084540132,2.5712266569975357,2.762595691107861,1.258819318516164,0.04679075501642424,0.021914221436212064,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,0.7191353946239566,0.5712776917593217,4,15.369176974629488,26.068810768486454,0.0,counts,counts,26.0,762.2926208183682,544.6294373715721
1898.0,338.0,2380.0,612.0,49284.34455895424,23572.590152949095,UVW1,15.957252063849188,16.873203738851828,2.586263823201895,2.686457980056653,1.0631263426503397,0.0541641554845586,0.03508002927998278,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,4.221662253726329,3.9709882864927057,5,77.94199348183066,113.19797525820809,0.0,counts,counts,26.0,1035.339783993298,816.9953923281631
1898.0,338.0,2380.0,612.0,32808.673903474584,8082.9065250605345,UVW1,15.942224833527314,16.159982892143912,2.5702196264617836,2.684372385825235,0.9730997142114087,0.04597780420621089,0.021577361908375874,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,0.5667402598754981,0.582407179447976,6,12.326388127055017,26.991584139018308,0.0,counts,counts,26.0,210.92090784057115,1022.5706130499411
1898.0,338.0,2380.0,612.0,301659.2510764301,250023.46104112267,UVW1,23.08531965317074,40.64354949229929,7.209361422999055,9.11400470300513,1.0912342602451122,0.13704630811037405,0.1145101183458302,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,57.29851430549156,52.50798695838345,7,418.09600780594985,458.5445174356113,0.0,counts,counts,26.0,597.0591664907824,488.58613625402074
1898.0,338.0,2380.0,612.0,35808.64234079793,10364.977405570447,UVW1,16.188069768565935,16.655730489636145,2.625883568288608,2.7055578455086455,1.0735629085133276,0.0477883290714179,0.024069275864850963,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,1.129707982235508,1.0522978889052066,8,23.6398301465448,43.7195491386555,0.0,counts,counts,26.0,786.617821854352,629.0310946449497
1898.0,338.0,2380.0,612.0,37500.04984359443,11883.351240672171,UVW1,16.247975768514983,16.41702398023081,2.6434735158443057,2.6856853626701143,1.0516220711476678,0.04872554532566095,0.025560200040823242,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,1.4803092966562206,1.4076438078564795,9,30.380558837514467,55.07170544863788,0.0,counts,counts,26.0,841.8992495125822,600.3656634761556
1898.0,338.0,2380.0,612.0,41247.253038063645,15883.846134781837,UVW1,15.838660809775309,16.81246834498753,2.550858459447766,2.736248795555177,1.09648275844851,0.050232134387823285,0.02921311994367725,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,2.4856610713578022,2.2669404075946784,10,49.48348505693496,77.60007873056107,0.0,counts,counts,26.0,789.8939318533457,1024.4939093744783
1898.0,338.0,2380.0,612.0,40187.024970899336,15425.276638656855,UVW1,15.712631017164616,16.28264316887042,2.516546559303735,2.5956701863053104,1.044619986800231,0.04957735421480972,0.028702809287346996,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,2.30321140007131,2.2048318327952563,11,46.456924467810666,76.81588971735975,0.0,counts,counts,26.0,459.91805062958275,1109.204915273185
1898.0,338.0,2380.0,612.0,40101.98777227849,14647.894277706742,UVW1,15.91895959192902,16.694980274791448,2.5844470771802737,2.742781440818701,1.0980358034093403,0.04979562092595719,0.02815495815027568,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,2.1972894370660456,2.0011090988504963,12,44.12615800761417,71.07483833467897,0.0,counts,counts,26.0,383.873435912026,249.1792967047748
1898.0,338.0,2380.0,612.0,34212.39187363163,9282.244265712798,UVW1,16.06577684104077,16.22114386107925,2.656044351509844,2.5783279906062266,0.9789576889123401,0.04708295707535799,0.022796150592983587,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,0.8265660954080546,0.8443328090373359,13,17.555526388988383,37.038394074182534,0.0,counts,counts,26.0,435.215745506177,163.36621861745385
1898.0,338.0,2380.0,612.0,32962.22452134639,8073.948123091832,UVW1,15.782521742667111,15.81427288726077,2.652380328470805,2.604279990741597,1.1019796718429804,0.04640705070758379,0.021476391841372976,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,0.6682218341698253,0.6063830860439314,14,14.399144612321274,28.234867873651428,0.0,counts,counts,26.0,490.1949367625133,441.46508674081383
1898.0,338.0,2380.0,612.0,34335.477482013404,9725.609716239385,UVW1,15.656550248402745,15.934055095338552,2.6105342763206933,2.5325699703873124,1.0643899801530903,0.046957084094259326,0.023225055605428233,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS008FSIMAGL000.FTZ,1.026521135676665,0.9644220208922123,15,21.860836452622937,41.525068326071285,0.0,counts,counts,26.0,321.2039488836329,936.9585487548757
1898.0,338.0,2380.0,612.0,99256.68567531742,69339.08627820015,UVW1,17.111022700705465,21.34077011853799,3.0130798276330872,3.8955903268252374,1.0749133318535775,0.07470047769910838,0.059699646838468436,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,14.839992130972988,13.805756884029847,1,198.65993616196266,231.25357711720807,0.0,counts,counts,26.0,465.2132190711385,736.4715696086472
1855.58984375,338.0,1890.41015625,612.0,84781.4977431409,57384.66793833673,UVW1,16.635823852197586,19.35918688127896,2.8856197918634496,3.362610508847409,1.0604030864038225,0.07025457234001861,0.05420373534377305,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,11.980495991242014,11.298058393880988,2,170.5297689844117,208.43689687114735,0.0,counts,counts,26.0,962.2224607791347,1067.8850981039996
1898.0,338.0,2380.0,612.0,48694.328075056896,23452.941598126665,UVW1,15.715983029367377,16.838839677039612,2.6236871464789404,2.705142852978787,1.0621560035283064,0.05402955402889485,0.035008978290978265,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,4.192309396737247,3.946980841619394,3,77.59289285444059,112.74196032840302,0.0,counts,counts,26.0,1034.9639119644385,817.3169928844567
1898.0,338.0,2380.0,612.0,34327.93034743518,8503.39280653745,UVW1,16.307696361139044,16.87330972895427,2.6319574819859763,2.713734441274937,1.205594469405264,0.04704242652032331,0.022086385358040223,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,0.750205034220727,0.6222698040335348,4,15.94741363727534,28.174361442399025,0.0,counts,counts,26.0,762.2556105941618,544.4182563547834
1898.0,338.0,2380.0,612.0,35715.762804977596,10281.108995705843,UVW1,16.11598845283221,16.31126336782751,2.688006817141519,2.842774785765988,1.075445079581853,0.04799804947002696,0.024128957994883987,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,1.1394703825560144,1.0595337727511434,5,23.739931000062246,43.91129417920965,0.0,counts,counts,26.0,786.1836957853232,629.1192784443684
1898.0,338.0,2380.0,612.0,37579.020311653614,11961.289683640003,UVW1,16.25724585255984,16.877424751152972,2.7338591298750194,2.886467437622965,1.0744875201341615,0.049136623932541146,0.025835752561453196,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,1.4939483741100081,1.3903822483889552,6,30.40396866013882,53.81620856918246,0.0,counts,counts,26.0,841.6733568290024,600.5114350477429
1898.0,338.0,2380.0,612.0,33896.2831697166,7337.8773604836315,UVW1,16.817166277889832,17.66305210086661,2.686194206455235,2.8200938567339526,1.4456434325226057,0.04704501861860938,0.020872897134479585,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,0.4394003498403763,0.3039479445312704,7,9.339997363005926,14.561847479676596,0.0,counts,counts,26.0,911.7339544628893,86.17338245069243
1898.0,338.0,2380.0,612.0,40811.468718921766,15706.818458329886,UVW1,15.879857857594617,16.52164123556708,2.441285678536806,2.738853890970831,1.054235078558268,0.04960706183551481,0.029065370345970395,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,2.3714441122682626,2.249445271268492,8,47.804567021756014,77.3926237475365,0.0,counts,counts,26.0,459.67074098373837,1109.324297351529
1898.0,338.0,2380.0,612.0,40791.65802793577,15721.287341926247,UVW1,15.878439494913952,16.540538897102927,2.6231370765126383,2.5026791697852637,1.051704285765978,0.05028639647465031,0.028880765391364048,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,2.367639970353132,2.2512411543789907,9,47.08311066884012,77.94949766297256,0.0,counts,counts,26.0,789.627650580102,1024.6555083867238
1898.0,338.0,2380.0,612.0,301722.7442022562,250014.22469997406,UVW1,22.841098658442963,40.50303851956784,6.887863449240912,9.472131499481879,1.0932877017443206,0.1358162659363023,0.11477574107554106,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,57.415630877451434,52.51648837341337,10,422.7448787642219,457.5573887068087,0.0,counts,counts,26.0,596.7613577907518,488.7381817210942
1898.0,338.0,2380.0,612.0,45161.68958836794,19951.003941051662,UVW1,16.048255358869174,16.52018592189735,2.627309955203846,2.651989623741149,1.023311449578422,0.05240384864966634,0.03240475937866869,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,3.2671335371631667,3.1927069109889685,11,62.34529755638413,98.52586386093192,0.0,counts,counts,26.0,541.1052049213866,969.7576995267945
1898.0,338.0,2380.0,612.0,40604.78222520277,14597.451797489077,UVW1,15.927243168611414,16.861095618933398,2.687838090206781,2.8323618741389445,1.1659256683901071,0.05044975730350806,0.028192456164056263,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,2.3055277091507347,1.9774225507310197,12,45.69948067897679,70.14013036764487,0.0,counts,counts,26.0,383.55570974644104,249.3224038096007
1898.0,338.0,2380.0,612.0,34566.625498861074,9536.223502501845,UVW1,16.089758078501774,16.243677910537826,2.585789359553267,2.518784782041718,0.995650936692896,0.04697628523023882,0.023008887136446252,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,0.8951699257477125,0.8990800819422355,13,19.055783601456167,39.07533974201151,0.0,counts,counts,26.0,134.79817204169177,636.3698663813286
1898.0,338.0,2380.0,612.0,33062.13203172386,7851.426414087415,UVW1,15.914295188479139,16.21001144130854,2.579202078720383,2.5976259514261466,1.2041597246235056,0.04615118941128536,0.02121149679571171,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,0.6348443919978777,0.5272094548722505,14,13.755753645704287,24.854891663224606,0.0,counts,counts,26.0,210.69585474132253,1022.7929098575828
1898.0,338.0,2380.0,612.0,42960.984788239,17347.170365020633,UVW1,16.030384820387464,16.766165000785296,2.757890268631024,2.9328347527591188,1.0732099896907954,0.0518656759763753,0.03059318377431462,4500.0,4500.0,/Users/eracero/workspace/tfm-viu/temp/c2_ftz/P0781040101OMS010FSIMAGL000.FTZ,2.78562542203191,2.5956014655011566,15,53.70845688583633,84.84247617537498,0.0,counts,counts,26.0,522.9936928170773,924.9135012167983
