slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,157,397.12822863552134,1099.9868504052029,7.045040705365253,6.0,5.0,-0.1457257863304419,0.02345350757241249,0.00555470259860158,0.025271489883175787,0.007847966929927265,0.9280619259423404,0.08105761010544117,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
2,134,514.0136462840837,1115.15291891138,9.045040705365253,6.0,5.0,-0.1457257863304419,0.303283154964447,0.013603121973574162,0.2966274332866371,0.011377094899747437,1.0224379842554157,-0.024092438611754155,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
3,121,579.5259839053423,1328.6035144344546,10.045040705365253,6.0,5.0,-0.1457257863304419,0.8753317594528198,0.017493929713964462,0.8692851687593373,0.01621342060338575,1.0069558194603876,-0.007526040372423382,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
4,171,290.38241113819095,961.7092341148654,8.045040705365253,6.0,5.0,-0.1457257863304419,0.26314035058021545,0.01346558053046465,0.25575837037630844,0.010804365283456645,1.0288631030649968,-0.030893982244689904,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
