slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,9,522.6836505163591,250.1322161264422,7.225693539335321,5.0,9.0,0.36755889348343834,0.06613559275865555,0.009572481736540794,0.07805937470496606,0.011978927565615432,0.8472472782240731,0.17997454414078523,P0305540501OMS015FSIMAGL000.FTZ,P0305540501OMS015FSWSRLIL000.FTZ,0305540501,L,Pobeda
2,4,707.4950795551935,410.6251004533333,9.225693539335321,5.0,9.0,0.36755889348343834,0.36066657304763794,0.021182242780923843,0.3507947646163836,0.016407613153910636,1.0281412649987802,-0.030131975350779654,P0305540501OMS015FSIMAGL000.FTZ,P0305540501OMS015FSWSRLIL000.FTZ,0305540501,L,Pobeda
3,2,885.4588675012767,377.6424175323214,12.225693539335321,5.0,9.0,0.36755889348343834,0.8054388761520386,0.024820122867822647,0.8031957830479024,0.02194328266338503,1.002792710260037,-0.0030279205515372446,P0305540501OMS015FSIMAGL000.FTZ,P0305540501OMS015FSWSRLIL000.FTZ,0305540501,L,Pobeda
4,3,871.6915782271656,408.3104206570077,10.225693539335321,5.0,9.0,0.36755889348343834,0.2997915744781494,0.02103489264845848,0.255941270974759,0.016182623796213057,1.1713295528164933,-0.17169775184408567,P0305540501OMS015FSIMAGL000.FTZ,P0305540501OMS015FSWSRLIL000.FTZ,0305540501,L,Pobeda
