slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,3,708.9285424758109,410.0295945959611,7.887532996138532,7.0,6.0,0.4286215084302337,0.37892946600914,0.021422989666461945,0.34876986713357905,0.017370699413397514,1.0864742104111014,-0.09004855487633674,P0305540501OMS019FSIMAGL000.FTZ,P0305540501OMS019FSWSRLIL000.FTZ,0305540501,L,Pobeda
2,0,886.9567210098071,377.02747548220935,8.887532996138532,7.0,6.0,0.4286215084302337,0.8353318572044373,0.02494633197784424,0.8471454431833615,0.022779465672560305,0.9860548314649115,0.015247336529959628,P0305540501OMS019FSIMAGL000.FTZ,P0305540501OMS019FSWSRLIL000.FTZ,0305540501,L,Pobeda
3,1,873.1246589421842,407.8747372244645,6.887532996138532,7.0,6.0,0.4286215084302337,0.35309526324272156,0.021293608471751213,0.2850831424970331,0.016441703976209324,1.2385694227654878,-0.23230088535670013,P0305540501OMS019FSIMAGL000.FTZ,P0305540501OMS019FSWSRLIL000.FTZ,0305540501,L,Pobeda
