slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
4,7,540.5285089279054,969.7158703855691,12.871915290167253,13.0,16.0,0.7341609959940242,0.03646201640367508,0.004371665883809328,0.0529078120104627,0.009864204431634044,0.6891612980794706,0.4041977991223735,P0781040101OMS015FSIMAGS000.FTZ,P0781040101OMS015SWSRLIS000.FTZ,0781040101,S,Barbara
