slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,514.0136462840837,1115.15291891138,13.0,-0.14609451146391544,6.0,13.0,6.0,0.2990143055534307,0.011353491927860388,0.31900973552303724,0.014992601587148633,1.066871148297062,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
2,290.38241113819095,961.7092341148654,13.0,-0.14609451146391544,6.0,13.0,6.0,0.2674476919237402,0.01114154995737198,0.28721896305493555,0.014917796126960604,1.0739257497007413,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
3,477.0328079981921,1084.2975000796705,13.0,-0.14609451146391544,6.0,13.0,6.0,0.8793878338191545,0.015780979906430133,0.9421838281027273,0.019001975776837814,1.0714087594444555,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
4,579.5259839053423,1328.6035144344546,13.0,-0.14609451146391544,6.0,13.0,6.0,0.8803092799994989,0.015779645656014103,0.931528139573125,0.018918945801987986,1.0581828009056717,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
5,1080.4568339838515,921.6773931769811,13.0,-0.14609451146391544,6.0,13.0,6.0,0.9365327274649898,0.016137388820469906,0.9756948682982911,0.019153161944098867,1.0418160942856802,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
1,477.0328079981921,1084.2975000796705,13.0,-0.14189705460416308,6.0,13.0,6.0,0.8793868587758147,0.01578160879303774,0.9419771367784527,0.019001947402494827,1.0711749071276426,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
2,555.3273894560771,986.4396895167004,13.0,-0.14189705460416308,6.0,13.0,6.0,7.705515249271685,0.04035752963249851,8.121033527200215,0.04282708652292342,1.0539247882181277,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
3,514.0136462840837,1115.15291891138,13.0,-0.14189705460416308,6.0,13.0,6.0,0.29881347863135216,0.011355007960455087,0.3185698815983085,0.014997988429823082,1.0661161707211004,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
4,1008.2109045972164,747.589397752601,13.0,-0.14189705460416308,6.0,13.0,6.0,1.4771326842151533,0.01924903795160269,1.602027528664772,0.022290541781020513,1.0845522178097218,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
5,1067.7691026055986,777.459939905503,13.0,-0.14189705460416308,6.0,13.0,6.0,7.190226225573442,0.038996340554303933,7.611425773331074,0.04145885520191509,1.058579456966118,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
1,555.3273894560771,986.4396895167004,13.0,2.984094719499928,5.0,13.0,6.0,7.428454823598188,0.039470312471222915,8.121073687873416,0.04284638009160775,1.0932386183563996,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
2,222.80791129429247,837.4300105863333,13.0,2.984094719499928,5.0,13.0,6.0,1.1245818934134038,0.016915473099948796,1.2280123447323708,0.02045348969335767,1.0919723605054925,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
3,303.71904289120624,595.1318391787196,13.0,2.984094719499928,5.0,13.0,6.0,0.9799687406089824,0.015980676342412504,1.0849789565134915,0.019640813988569535,1.1071566995486535,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
4,477.0328079981921,1084.2975000796705,13.0,2.984094719499928,5.0,13.0,6.0,0.8501382395926086,0.015173006557558337,0.9423821225146803,0.019002280378664638,1.1085045685820174,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
5,514.0136462840837,1115.15291891138,13.0,2.984094719499928,5.0,13.0,6.0,0.28979312071272434,0.01072206165924133,0.31869076298146454,0.01499370912742812,1.0997181789466521,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
1,477.0328079981921,1084.2975000796705,13.0,-0.15120138943084246,4.0,13.0,6.0,0.797969074887689,0.014392682898211344,0.9418215131383084,0.0190007576336561,1.1802731995232598,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
2,514.0136462840837,1115.15291891138,13.0,-0.15120138943084246,4.0,13.0,6.0,0.2688854818082343,0.009942063393103705,0.31925502476118955,0.014993322773019159,1.1873271201339095,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
3,580.9109800180613,1084.9835706991316,13.0,-0.15120138943084246,4.0,13.0,6.0,8.229589361706756,0.04129346214808764,9.829247870858733,0.04678913590077953,1.1943788977607286,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
4,555.3273894560771,986.4396895167004,13.0,-0.15120138943084246,4.0,13.0,6.0,7.0000187426070655,0.03816782461667742,8.121578751584394,0.04284157222382431,1.1602224294273273,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
5,326.49621622705934,652.0052375951935,13.0,-0.15120138943084246,4.0,13.0,6.0,0.3497045067583073,0.010771875297356105,0.4464895011292001,0.01597053273893338,1.2767622163868315,,P0821871601OMS006FSIMAGL000.FTZ,0821871601,L,Transvaalia
