slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,1009.7195179360999,911.3649839335533,13.0,3.120319267565729,6.0,13.0,5.999999999999999,15.052007813628189,0.12513748900801414,15.74918317672183,0.13110616532034533,1.0463177651597029,,P0412592501OMS006FSIMAGL000.FTZ,0412592501,L,1996 UT
2,970.2214598430459,886.5593366961028,13.0,3.120319267565729,6.0,13.0,5.999999999999999,0.48714355670328996,0.03051214210145327,0.4966871385779224,0.03910731629915303,1.0195909024009637,,P0412592501OMS006FSIMAGL000.FTZ,0412592501,L,1996 UT
3,859.0478379002257,850.2597170780601,13.0,3.120319267565729,6.0,13.0,5.999999999999999,6.110169751588278,0.08148489155976267,6.386225230869088,0.08733938530751457,1.0451796742977644,,P0412592501OMS006FSIMAGL000.FTZ,0412592501,L,1996 UT
4,900.0042721678367,853.3807360490684,13.0,3.120319267565729,6.0,13.0,5.999999999999999,0.28400378248687774,0.027175475644127235,0.3090110775417343,0.03701274569538,1.0880526830871065,,P0412592501OMS006FSIMAGL000.FTZ,0412592501,L,1996 UT
5,918.1957814115997,681.2081601418286,13.0,3.120319267565729,6.0,13.0,5.999999999999999,8.981824764055185,0.09756328081769548,9.455773583100122,0.10360422227852253,1.0527675423975824,,P0412592501OMS006FSIMAGL000.FTZ,0412592501,L,1996 UT
