slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,576.0495790864474,919.7962330082511,13.0,3.1363570993333854,7.0,13.0,6.000000000000002,0.13438215616159724,0.016374543011559495,0.1358497456642778,0.02216888954875235,1.0109210146986758,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
2,730.4609692305669,853.0475580935972,13.0,3.1363570993333854,7.0,13.0,6.000000000000002,0.3513226745605967,0.018399912794915613,0.3727020649589164,0.02380880383884293,1.060854001026433,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
3,707.9500705978633,1045.100619507906,13.0,3.1363570993333854,7.0,13.0,6.000000000000002,0.15319029089686062,0.016327582516594268,0.15837258807135715,0.021928918571066734,1.0338291489895117,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
4,514.2639857961207,1030.4409995658893,13.0,3.1363570993333854,7.0,13.0,6.000000000000002,0.2674381452211624,0.017462065326412854,0.3011720270235004,0.022997757045853176,1.1261371364000494,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
5,570.9800336765837,817.3807062238723,13.0,3.1363570993333854,7.0,13.0,6.000000000000002,1.7703782397909447,0.028813509219340432,1.8394211992628873,0.03311949129721566,1.0389989878547623,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
1,961.4752724012862,934.71282469487,13.0,-0.018274727753027752,6.0,13.0,5.999999999999998,4.840228915171248,0.04267696276955778,5.1466864036424065,0.046961542893036425,1.0633146683435977,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
2,897.2085984872656,945.1843814932533,13.0,-0.018274727753027752,6.0,13.0,5.999999999999998,0.44598937250862974,0.018480782991893825,0.46414783880678884,0.024799045175571733,1.0407150201719386,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
3,570.9800336765837,817.3807062238723,13.0,-0.018274727753027752,6.0,13.0,5.999999999999998,1.7344184025042568,0.027946805095042184,1.8381972692426798,0.033107128766645,1.059834966342943,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
4,224.83658985072282,831.445023761943,13.0,-0.018274727753027752,6.0,13.0,5.999999999999998,4.5411635142011475,0.04137601503603308,4.788208111690788,0.04540835498051072,1.0544011676120189,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
5,356.83846800505694,702.7771474916457,13.0,-0.018274727753027752,6.0,13.0,5.999999999999998,0.49093171766395616,0.01870082193385934,0.5609791575582976,0.024973027717883373,1.1426826529515233,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
1,570.9800336765837,817.3807062238723,13.0,0.0,7.0,13.0,6.0,1.7713843746754212,0.028805172004028674,1.841184708644519,0.03309346623359878,1.039404397468442,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
2,380.313053064498,594.6054696672836,13.0,0.0,7.0,13.0,6.0,4.665965503354915,0.04243089888909259,4.830200013746728,0.045796274136948305,1.0351983979036548,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
3,347.76077583030894,630.195997617339,13.0,0.0,7.0,13.0,6.0,1.4318438293783353,0.02656015377492802,1.4970328100200252,0.03089167072141797,1.0455279963527817,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
4,629.3036117621446,428.86814492517897,13.0,0.0,7.0,13.0,6.0,7.359606173795705,0.052173280816539984,7.688065340266225,0.05569430932589521,1.044629992246055,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
5,337.0911614918084,346.4627062360065,13.0,0.0,7.0,13.0,6.0,2.0784423481614835,0.03041276859008533,2.1446929964153725,0.03439259583191028,1.0318751435720561,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
1,530.952247271452,404.84094903949585,13.0,-0.016258729805131152,7.0,13.0,6.000000000000002,12.054048293422847,0.06573420242245925,12.509310467394856,0.06925849030347936,1.0377684046794817,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
2,574.6938248476175,468.95829722015617,13.0,-0.016258729805131152,7.0,13.0,6.000000000000002,1.0106146105439073,0.024250297241332333,1.0529914378164655,0.029184229507181372,1.0419317382021136,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
3,629.3036117621446,428.86814492517897,13.0,-0.016258729805131152,7.0,13.0,6.000000000000002,7.358609656408427,0.0521726587518887,7.688275745776836,0.05569904120483125,1.0448000512000675,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
4,380.313053064498,594.6054696672836,13.0,-0.016258729805131152,7.0,13.0,6.000000000000002,4.666338465667687,0.0424323658799486,4.830347309155431,0.045796957214005715,1.0351472240375252,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
5,224.83658985072282,831.445023761943,13.0,-0.016258729805131152,7.0,13.0,6.000000000000002,4.615805146226495,0.04210380123212641,4.787963764685566,0.045408186820094724,1.0372976356248083,,P0803030301OMS006FSIMAGL000.FTZ,0803030301,L,Ada
