slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,738.274784696671,769.2670545574854,31.675466173569152,0.1544486966737331,2.0,13.0,5.999999999999998,0.49106308570318236,0.015027590706135728,0.9867497905201875,0.03265103085214906,2.009415529793289,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
2,769.1679256153902,814.8942112422742,31.675466173569152,0.1544486966737331,2.0,13.0,5.999999999999998,0.04435102042099097,0.011742122166510403,0.09919435917980482,0.03133390413142156,2.2365744516862787,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
3,708.6191661223367,803.9282398158321,31.675466173569152,0.1544486966737331,2.0,13.0,5.999999999999998,0.03268335989167931,0.011027584659869607,0.05379412389509052,0.029196450414582693,1.6459178026181358,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
4,837.4278465712787,1067.8216323816341,31.675466173569152,0.1544486966737331,2.0,13.0,5.999999999999998,0.05361807997401129,0.011631762519100015,0.18811714826749704,0.030131997437587817,3.50846483795536,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
5,872.9848587891659,1032.3504088578484,31.675466173569152,0.1544486966737331,2.0,13.0,5.999999999999998,0.02014915289187393,0.010865390373660262,0.029576889827654305,0.029472978958402455,1.4678974340197966,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
1,889.0288637950568,1008.7460205863622,13.0,0.19321148384780432,3.0,13.0,6.0,0.05472653773620141,0.009331720555411422,0.06893162451193693,0.019013112925095662,1.259564872241843,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
2,872.9848587891659,1032.3504088578484,13.0,0.19321148384780432,3.0,13.0,6.0,0.02718656969078338,0.008547789437704423,0.050757043965098454,0.018030853843462,1.8669896401937678,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
3,840.0772917637007,969.7430586448761,13.0,0.19321148384780432,3.0,13.0,6.0,0.05779557266794618,0.009648826733082611,0.07997158719859399,0.019818976971021224,1.383697461707941,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
1,895.270272131474,1047.142818311149,13.0,0.17670885607003872,2.0,13.0,6.0,0.029772041613355282,0.007460098461501147,0.08338427337043613,0.019549924874704947,2.8007576522072046,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
2,872.9848587891659,1032.3504088578484,13.0,0.17670885607003872,2.0,13.0,6.0,0.019569329577512916,0.006970553922125545,0.050501748821094046,0.018079222893148488,2.5806580966946115,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
3,788.8094331103694,1021.8179210395122,13.0,0.17670885607003872,2.0,13.0,6.0,0.0190345048584132,0.007161022560918798,0.01110066636749816,0.017791401971916504,0.5831865052476896,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
4,968.4559501698141,1037.9206346988233,13.0,0.17670885607003872,2.0,13.0,6.0,0.025598806244061575,0.007120323233814051,0.04291972115409844,0.01804140121132943,1.67662979065889,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
5,1007.5905230694406,1050.7389296706283,13.0,0.17670885607003872,2.0,13.0,6.0,0.013331284305330406,0.007186888266167584,0.012724929165368848,0.018201822017416134,0.9545163747112414,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
1,782.1186637965712,920.3669794685679,13.0,0.1682886699622076,2.0,13.0,5.999999999999998,0.07395814489899892,0.007722530510658558,0.10574562089331793,0.01838301815074851,1.4298035873902684,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
2,840.0772917637007,969.7430586448761,13.0,0.1682886699622076,2.0,13.0,5.999999999999998,0.04472747432608328,0.007817131241845446,0.07943627930562361,0.019840511458951226,1.7760063697426245,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
3,930.851576875635,980.4801222921824,13.0,0.1682886699622076,2.0,13.0,5.999999999999998,0.029950332283830948,0.007244119166590981,0.04733584976634538,0.018436686938924456,1.580478283771837,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
4,872.9848587891659,1032.3504088578484,13.0,0.1682886699622076,2.0,13.0,5.999999999999998,0.021403893818741086,0.0070008762500972255,0.05095762140363731,0.018073132518706427,2.3807640719568144,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
5,928.0706580537537,1071.0974287042563,13.0,0.1682886699622076,2.0,13.0,5.999999999999998,0.04120276991917222,0.0075115974576002,0.07350344162310267,0.018884714420613367,1.7839441806289946,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
1,848.7693675823846,1019.2476878033335,13.0,0.18661430643146523,2.0,13.0,6.000000000000002,0.06532158201034698,0.007540451613924973,0.13051028475670354,0.018281867186046616,1.9979657678228098,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
2,840.0772917637007,969.7430586448761,13.0,0.18661430643146523,2.0,13.0,6.000000000000002,0.04454085732425322,0.007816434196600752,0.07978875378220655,0.019847458672806146,1.791360979007476,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
3,788.8094331103694,1021.8179210395122,13.0,0.18661430643146523,2.0,13.0,6.000000000000002,0.018381580543715723,0.006924160411630896,0.011956904507420768,0.017736397934904367,0.6504829374701722,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
4,837.4278465712787,1067.8216323816341,13.0,0.18661430643146523,2.0,13.0,6.000000000000002,0.05674712603759022,0.00758861033910785,0.10977303550039724,0.018703965954556888,1.9344245808621532,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
5,764.8949502978122,972.5458171975001,13.0,0.18661430643146523,2.0,13.0,6.000000000000002,0.06877977440418086,0.007566683236322663,0.1119021026635657,0.018104819190271456,1.626962339335088,,P0804250301OMS008FSIMAGL000.FTZ,0804250301,L,Flagstaff
