slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,446.9696309137465,395.4594606952121,13.0,0.030293759918773224,6.0,13.0,6.000000000000001,0.28363206131793345,0.011897083747740343,0.3114589831918991,0.01616352912522514,1.0981092255391165,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
2,430.9995167758121,463.1573563387587,13.0,0.030293759918773224,6.0,13.0,6.000000000000001,0.13441780150278146,0.011991107612891148,0.16137172460706042,0.017600817634407125,1.2005234634321944,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
3,645.2433966107249,349.4038097358704,13.0,0.030293759918773224,6.0,13.0,6.000000000000001,2.079524415953833,0.02250992745130635,2.231909195016226,0.025718943119145007,1.0732786678979664,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
4,727.2310010665094,363.15928190207376,13.0,0.030293759918773224,6.0,13.0,6.000000000000001,0.40299680980360225,0.012823030327119947,0.42976122638850994,0.01677636764917557,1.0664134701164287,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
5,484.1364924052579,306.4232066882026,13.0,0.030293759918773224,6.0,13.0,6.000000000000001,0.6033996115729698,0.01425443602088598,0.6363148299675094,0.017887088065888103,1.0545496181357072,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
1,1008.2435862106875,909.4577385939137,13.0,0.02856365783875957,6.0,13.0,6.0,14.516623545064768,0.05496485163648268,15.34188092181929,0.057914114946897896,1.0568491270847267,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
2,968.655519585592,884.4623939981102,13.0,0.02856365783875957,6.0,13.0,6.0,0.46251748214928795,0.013303364286094183,0.49835165060499387,0.01722700569587495,1.0774763546000183,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
3,857.7629325379728,847.4278551076311,13.0,0.02856365783875957,6.0,13.0,6.0,5.941555074689008,0.03590025452788132,6.231071400049235,0.038562177150139945,1.0487273654322526,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
4,814.2461293449178,831.3683688467814,13.0,0.02856365783875957,6.0,13.0,6.0,0.8301271688072726,0.015866163257657974,0.8727177221318704,0.01937339834773364,1.0513060587883083,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
5,848.7331112621407,871.9495577864144,13.0,0.02856365783875957,6.0,13.0,6.0,0.9532579820316667,0.016748722819335544,1.0043948751717657,0.020320030839688946,1.053644337738575,,P0611181501OMS006FSIMAGL000.FTZ,0611181501,L,Solvejg
