slot,x,y,width_pix,theta_rad,height_h_pix,height6_pix,semi_out_pix,rate_h,rate_h_err,rate6,rate6_err,c1,c1_err,fits_name,obs_id,filter,target
1,870.4295317016599,407.7466473881519,13.0,0.3073974731228212,5.0,13.0,5.999999999999998,0.301972033553711,0.01607643736688193,0.33303789029641623,0.023557066730037424,1.1028766021048755,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
2,705.9337814152982,409.89915155176266,13.0,0.3073974731228212,5.0,13.0,5.999999999999998,0.38785347001817405,0.016777228434468144,0.4362377241598341,0.024008873299931777,1.1247487978885244,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
3,570.6322501973342,656.0512312535704,13.0,0.3073974731228212,5.0,13.0,5.999999999999998,1.0175170908163527,0.02311556346532774,1.1090787821266173,0.030568904493406643,1.089985408733336,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
4,520.8715910523287,249.29735784971888,13.0,0.3073974731228212,5.0,13.0,5.999999999999998,0.07163424061547388,0.013387705091883573,0.0873802180662818,0.021653489601269848,1.219810768084091,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
5,884.089805243766,376.8945119594589,13.0,0.3073974731228212,5.0,13.0,5.999999999999998,0.7657133744016196,0.020523065945449722,0.864526019212711,0.027708222925223663,1.1290465180764413,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
1,884.089805243766,376.8945119594589,13.0,-2.8321006795083408,5.0,13.0,6.0,0.7656835051089905,0.020523236537541883,0.8644459401597542,0.02771009036732526,1.1289859770933754,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
2,870.4295317016599,407.7466473881519,13.0,-2.8321006795083408,5.0,13.0,6.0,0.30203663165012706,0.016076235673523762,0.3329728881507329,0.023554015942003466,1.1024255115400763,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
3,705.9337814152982,409.89915155176266,13.0,-2.8321006795083408,5.0,13.0,6.0,0.38788174512405804,0.01677685041995284,0.4363116661386757,0.024006835365215053,1.1248574381842282,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
4,570.6322501973342,656.0512312535704,13.0,-2.8321006795083408,5.0,13.0,6.0,1.0174824497204484,0.023116465192323157,1.108804887182959,0.030570954295786122,1.0897533293941348,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
5,520.8715910523287,249.29735784971888,13.0,-2.8321006795083408,5.0,13.0,6.0,0.07170288352369168,0.01338901621708534,0.08708410193135054,0.021650859324641496,1.2145132476098632,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
1,570.6322501973342,656.0512312535704,13.0,0.3364750591017276,5.0,13.0,6.000000000000002,1.0176417155679873,0.023121884428598017,1.1070843431361885,0.030575899567909844,1.087892060830348,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
2,705.9337814152982,409.89915155176266,13.0,0.3364750591017276,5.0,13.0,6.000000000000002,0.3870597298015773,0.01677358024210312,0.4337670468609754,0.023986118882904688,1.1206721171518983,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
3,870.4295317016599,407.7466473881519,13.0,0.3364750591017276,5.0,13.0,6.000000000000002,0.30298197971735963,0.016083187001627638,0.33231095020309764,0.023543409425449958,1.096801039167735,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
4,520.8715910523287,249.29735784971888,13.0,0.3364750591017276,5.0,13.0,6.000000000000002,0.07349713255403792,0.013411891542542695,0.0858070036638748,0.021640172543612318,1.1674877737684008,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
5,884.089805243766,376.8945119594589,13.0,0.3364750591017276,5.0,13.0,6.000000000000002,0.7656028555014485,0.020520980969788424,0.8642946520212501,0.027711026806780083,1.1289072994054616,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
1,570.6322501973342,656.0512312535704,13.0,0.3101680607879863,6.0,13.0,6.000000000000002,1.0540051310055147,0.024267014490513706,1.1087928783244885,0.030570754487575628,1.0519805318847988,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
2,705.9337814152982,409.89915155176266,13.0,0.3101680607879863,6.0,13.0,6.000000000000002,0.39821386840367834,0.017815727214752105,0.43619709334255824,0.024008466052175895,1.0953839832126977,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
3,870.4295317016599,407.7466473881519,13.0,0.3101680607879863,6.0,13.0,6.000000000000002,0.3153784941183797,0.017215772362128293,0.332953047670032,0.023554198631824563,1.055725275754077,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
4,884.089805243766,376.8945119594589,13.0,0.3101680607879863,6.0,13.0,6.000000000000002,0.7952796391954134,0.021610956258380085,0.86429477865437,0.027707885211091115,1.0867809711924465,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
5,520.8715910523287,249.29735784971888,13.0,0.3101680607879863,6.0,13.0,6.000000000000002,0.07880366974855588,0.014654788929055593,0.0870600052649617,0.021650757528050388,1.1047709521999403,,P0305540501OMS008FSIMAGL000.FTZ,0305540501,L,Pobeda
