observation_id,sso_name,ra_deg_1,dec_deg_1,ra_deg_2,dec_deg_2,filter,xmatch_type,v_mag_1,v_mag_1_corrected,mlim_obs,FITS_FILE,DECISION
0791580501,2001 RN43,283.2113,-38.122963,283.23846,-38.13585,S,1,23.2,27.2778,25.293089,,N
0791580301,2001 RN43,283.13687,-38.08883,283.15677,-38.097775,S,1,23.21,27.2878,25.556976,,N
0791580501,2008 SS57,283.70132,-37.76728,283.7214,-37.780197,S,1,22.85,26.9278,25.293089,,N
0791580401,2008 SS57,283.66104,-37.741913,283.70132,-37.76728,S,1,22.85,26.9278,25.231344,,N
0791580301,2008 SS57,283.64633,-37.732872,283.66104,-37.741913,S,1,22.85,26.9278,25.556976,,N
0152832801,Liberatrix,271.97223,-19.721031,272.01492,-19.723356,S,2,13.99,18.0678,17.659767,,N
0152833001,Liberatrix,272.12134,-19.73065,272.1598,-19.733765,S,2,14.0,18.0778,17.876701,,N
0781040101,Barbara,50.011715,0.46338347,50.32284,0.31945792,S,2,12.36,16.4378,18.919533,,N
