slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,0,869.9154507828785,438.17691327908705,8.670987199861216,7.0,10.0,3.1058935409104707,0.025688907131552696,0.004793110303580761,0.030153361851770134,0.007476278809162919,0.8519417256966538,0.17397527679781283,P0694510101OMS416SIMAGE1000.FTZ,P0694510101OMS416SWSRLI1000.FTZ,0694510101,M,Siegena
2,6,78.85217059644722,172.58897945022676,9.670987199861216,7.0,10.0,3.1058935409104707,0.13910192251205444,0.010976127348840237,0.16066204888456648,0.009965845565590195,0.8658044851151955,0.1564504218680966,P0694510101OMS416SIMAGE1000.FTZ,P0694510101OMS416SWSRLI1000.FTZ,0694510101,M,Siegena
3,4,170.26872350872804,234.6554110474396,8.670987199861216,7.0,10.0,3.1058935409104707,0.06813685595989227,0.005951529368758202,0.0833651716241366,0.008348930063638304,0.8173300028349573,0.21900639638798516,P0694510101OMS416SIMAGE1000.FTZ,P0694510101OMS416SWSRLI1000.FTZ,0694510101,M,Siegena
4,5,137.71826611459684,44.944620201469775,7.670987199861216,7.0,10.0,3.1058935409104707,0.026365485042333603,0.004798183683305979,0.028529722079661948,0.006722377662741864,0.9241409702034508,0.08565443907167569,P0694510101OMS416SIMAGE1000.FTZ,P0694510101OMS416SWSRLI1000.FTZ,0694510101,M,Siegena
