target_name,observation_id,filter,fits_name,mag_ab,mag_err,count_rate,count_rate_err,net_counts,net_counts_err,aper_counts,bkg_per_pix,bkg_rms_per_pix,bkg_counts_ap,bkg_counts_ap_err,A_ap_eff,A_bg_eff,zp_ab,trail_height_pix,trail_semi_out_pix,trail_semi_in_pix,apcorr_mag,mag_ab_apcorr,mag_ab_apcorr_err
Barbara,0781040101,L,P0781040101OMS008FSIMAGL000.FTZ,16.19810594742779,0.007126855255962443,8.856000268318322,0.05813147216180475,39852.00120743245,261.59162472812136,56088.76599722449,16.427412613521625,2.622691968204195,16236.764789792043,82.45413749810855,988.39453125,1212.3603515625,18.5662,13.0,6.0,0.0,0.0,16.19810594742779,0.007126855255962443
Barbara,0781040101,L,P0781040101OMS010FSIMAGL000.FTZ,16.243770979976734,0.00735204779011179,8.491249616989958,0.05749839093654314,38210.62327645481,258.7427592144441,54477.05918026529,17.467680074563155,2.7252873778826947,16266.435903810481,83.16505773694021,931.23046875,1159.59765625,18.5662,13.0,6.0,0.0,0.0,16.243770979976734,0.00735204779011179
