slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,134,514.0136462840837,1115.15291891138,9.373722326711658,6.0,7.0,-0.15431877592612062,0.303283154964447,0.013603121973574162,0.29852019478713915,0.011391652971570156,1.0159552360626862,-0.017186432371607097,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
2,143,477.0328079981921,1084.2975000796705,9.373722326711658,6.0,7.0,-0.15431877592612062,0.8779715895652771,0.01744771935045719,0.8674632519900053,0.015965125574255844,1.0121138705889445,-0.013073441798935308,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
3,155,412.7194144991317,1079.029959082637,5.0,6.0,7.0,-0.15431877592612062,0.023907361552119255,0.005549766588956118,0.027927399496018347,0.006543042363719467,0.8560539822380442,0.16874712029047034,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
4,134,514.0136462840837,1115.15291891138,11.373722326711658,6.0,7.0,-0.15431877592612062,0.303283154964447,0.013603121973574162,0.2973575616539407,0.012037073539059126,1.0199275016836544,-0.02142325602798657,P0821871601OMS006FSIMAGL000.FTZ,P0821871601OMS006SWSRLIL000.FTZ,0821871601,L,Transvaalia
