slot,srclist_index,x,y,width,height,semi_out,theta,rate_srclist,rate_err_srclist,count_rate_rect,count_rate_rect_err,f_apcorr_i,apcorr_mag_i,fits_name,srclist_name,obs_id,filter,target
1,19,621.6801263654756,401.78284475732653,7.4437252237023745,13.0,6.0,-0.38248657254393487,0.15688088536262512,0.011439471505582333,0.16634227191221077,0.011340102208170288,0.9431209731548034,0.06358149296063027,P0148880101OMS408SIMAGE2000.FTZ,P0148880101OMS408SWSRLI2000.FTZ,0148880101,L,Pesonen
2,21,610.1755599732243,365.7150767799552,5.4437252237023745,13.0,6.0,-0.38248657254393487,0.027867957949638367,0.005109117832034826,0.03256558507253305,0.008501333641364604,0.8557487263799591,0.16913434638689134,P0148880101OMS408SIMAGE2000.FTZ,P0148880101OMS408SWSRLI2000.FTZ,0148880101,L,Pesonen
3,29,560.0119531057715,399.46662662775543,7.4437252237023745,13.0,6.0,-0.38248657254393487,0.03278820961713791,0.005279471632093191,0.04313728120856599,0.009909140035305722,0.7600898503224859,0.2978376666901478,P0148880101OMS408SIMAGE2000.FTZ,P0148880101OMS408SWSRLI2000.FTZ,0148880101,L,Pesonen
4,20,613.8450279968777,336.3521695484424,7.4437252237023745,13.0,6.0,-0.38248657254393487,0.03843829780817032,0.005265877116471529,0.04737719935790837,0.01027455175911336,0.8113248214144186,0.22701309287794766,P0148880101OMS408SIMAGE2000.FTZ,P0148880101OMS408SWSRLI2000.FTZ,0148880101,L,Pesonen
5,28,566.4508401583039,352.9957082514449,5.4437252237023745,13.0,6.0,-0.38248657254393487,0.03135852515697479,0.0053392378613352776,0.02431873626924897,0.009014791524656016,1.2894800457467699,-0.2760365649264188,P0148880101OMS408SIMAGE2000.FTZ,P0148880101OMS408SWSRLI2000.FTZ,0148880101,L,Pesonen
